0.018195,0.008338
-0.060758,-0.027809
0.1157,0.056802
-0.17828,-0.090948
0.26082,0.11464
-0.37322,-0.098138
0.49397,0.0001144
-0.56725,0.17556
0.56331,-0.35752
-0.5259,0.49254
0.51058,-0.54615
-0.50336,0.51009
0.45801,-0.40272
-0.36236,0.29833
0.23263,-0.23817
-0.088441,0.21352
-0.039381,-0.2032
0.12493,0.18715
-0.16529,-0.16307
0.1433,0.13395
-0.062536,-0.085472
-0.057165,-0.0070445
0.18895,0.17059
-0.29244,-0.37924
0.35502,0.54884
-0.42098,-0.62748
0.52598,0.59604
-0.62248,-0.46474
0.64171,0.27178
-0.58186,-0.1058
0.49306,0.0058306
-0.40608,0.042054
0.31648,-0.060805
-0.21741,0.063613
0.11947,-0.056587
-0.050896,0.045188
0.017034,-0.028328
-0.0025077,0.011008
0.0074304,-0.01102
-0.0057332,0.046418
-0.02024,-0.10211
0.067859,0.16243
-0.1351,-0.2153
0.23108,0.24328
-0.36253,-0.21694
0.50382,0.09718
-0.59538,0.10659
0.60529,-0.31501
-0.57646,0.47198
0.56508,-0.54244
-0.55641,0.51913
0.50479,-0.42223
-0.39965,0.32333
0.25963,-0.26203
-0.10578,0.23025
-0.030687,-0.21103
0.12323,0.18892
-0.16862,-0.16344
0.14938,0.13712
-0.069044,-0.095131
-0.051737,0.011695
0.18386,0.14285
-0.28334,-0.34595
0.33719,0.51499
-0.39248,-0.59813
0.48846,0.57362
-0.57725,-0.45273
0.58942,0.27612
-0.52431,-0.13427
0.4324,0.064133
-0.34758,-0.042346
0.26561,0.03902
-0.17657,-0.038284
0.089306,0.034559
-0.031488,-0.02236
0.0079466,0.0081494
0.0078483,-0.00080058
-0.019063,-0.0087475
0.042088,0.040746
-0.081268,-0.090274
0.12859,0.14344
-0.18496,-0.19092
0.26629,0.21786
-0.38544,-0.19454
0.51729,0.078688
-0.6016,0.12353
0.6076,-0.32927
-0.5774,0.48009
0.5659,-0.54208
-0.55677,0.50957
0.50287,-0.40521
-0.39327,0.30277
0.24759,-0.24259
-0.089597,0.21516
-0.045706,-0.20002
0.13102,0.17943
-0.16701,-0.15258
0.14003,0.12369
-0.055152,-0.079127
-0.068078,-0.0055485
0.20212,0.15705
-0.30458,-0.35157
0.36195,0.5078
-0.41986,-0.57781
0.51512,0.54239
-0.5971,-0.41363
0.59576,0.23012
-0.51397,-0.079805
0.40282,0.00068372
-0.29814,0.028842
0.20222,-0.034351
-0.11167,0.028392
0.038157,-0.015127
-0.0036456,0.0045476
-0.003878,-0.012876
0.022372,0.043302
-0.049369,-0.090958
0.087197,0.15031
-0.13522,-0.21
0.18463,0.25869
-0.23958,-0.29125
0.31933,0.29578
-0.43703,-0.24477
0.56767,0.10135
-0.64991,0.12187
0.65247,-0.33926
-0.61633,0.49451
0.5952,-0.55652
-0.57339,0.51914
0.506,-0.40655
-0.38438,0.29541
0.2302,-0.23002
-0.070181,0.20124
-0.061676,-0.18631
0.14225,0.16673
-0.17538,-0.14439
0.14853,0.12535
-0.06595,-0.093293
-0.053035,0.019314
0.18223,0.12576
-0.28094,-0.31822
0.33723,0.47615
-0.395,-0.55483
0.48719,0.53681
-0.56248,-0.43142
0.55389,0.27159
-0.4659,-0.13682
0.35048,0.061621
-0.24586,-0.027434
0.15723,0.011834
-0.080639,-0.0035546
0.023501,0.00093115
-0.010333,-0.00071427
0.030893,-0.012878
-0.044214,0.047677
0.04501,-0.10201
-0.026334,0.17021
-0.013833,-0.24018
0.071935,0.29956
-0.15376,-0.34018
0.27058,0.34862
-0.42237,-0.29847
0.57991,0.15459
-0.67949,0.068976
0.69055,-0.28893
-0.65708,0.45139
0.62983,-0.5251
-0.59312,0.50228
0.50626,-0.40415
-0.36967,0.30452
0.21154,-0.24478
-0.057255,0.21711
-0.064236,-0.20095
0.13164,0.17986
-0.14873,-0.1563
0.10658,0.13823
-0.016165,-0.11338
-0.10097,0.052681
0.22105,0.077992
-0.30694,-0.26021
0.34088,0.41263
-0.36068,-0.48868
0.40153,0.47
-0.42217,-0.36514
0.36782,0.20851
-0.24929,-0.079796
0.12478,0.014691
-0.040308,0.0045037
0.0048053,-0.0045652
0.00010605,0.001678
0.0097811,-0.0054696
-0.0434,0.018587
0.089621,-0.051972
-0.11736,0.10488
0.11738,-0.16976
-0.087315,0.23977
0.029794,-0.30586
0.047733,0.35907
-0.1477,-0.39274
0.27815,0.39408
-0.43796,-0.33511
0.59958,0.17882
-0.70051,0.059937
0.71229,-0.2952
-0.68104,0.46999
0.65887,-0.5507
-0.62772,0.52794
0.54233,-0.42353
-0.40031,0.31566
0.23202,-0.25075
-0.067409,0.22317
-0.061823,-0.2111
0.13464,0.19536
-0.15577,-0.17663
0.11827,0.16127
-0.035066,-0.13628
